Time Stamp,Temperature Ambient,GlobHoriz,HorizBeam,HorizDiff,WindSpeed
2015-10-02 08:00:00,15.6,45,0,45,1.7
2015-10-02 09:00:00,16.7,93,0,93,2.8
2015-10-02 10:00:00,16.7,55,0,55,3.6
2015-10-02 11:00:00,16.1,39,0,39,4.4
2015-10-02 12:00:00,15.6,68,0,68,4.4
2015-10-02 13:00:00,15.6,85,0,85,5.3
2015-10-02 14:00:00,15.6,64,0,64,3.9
2015-10-02 15:00:00,16.1,111,0,111,4.4
2015-10-02 16:00:00,16.1,65,0,65,2.8
2015-10-02 17:00:00,16.7,43,0,43,3.6
2015-10-02 18:00:00,16.7,14,0,14,0.8
2015-10-02 19:00:00,16.1,1,0,1,0
2015-10-02 20:00:00,16.1,0,0,0,1.4
2015-10-02 21:00:00,16.1,0,0,0,1.4
2015-10-02 22:00:00,16.1,0,0,0,0
2015-10-02 23:00:00,15,0,0,0,2.2
2015-10-03 00:00:00,15.6,0,0,0,1.7
2015-10-03 01:00:00,15.6,0,0,0,1.4
2015-10-03 02:00:00,15.6,0,0,0,0.8
2015-10-03 03:00:00,15.6,0,0,0,1.7
2015-10-03 04:00:00,16.1,0,0,0,2.8
2015-10-03 05:00:00,16.1,0,0,0,6.7
2015-10-03 06:00:00,16.1,0,0,0,7.2
2015-10-03 07:00:00,16.1,11,0,11,7.2
2015-10-03 08:00:00,16.1,48,0,48,7.5
2015-10-03 09:00:00,16.1,117,0,117,7.2
2015-10-03 10:00:00,16.1,188,6,185,8.1
2015-10-03 11:00:00,17.2,229,19,218,6.4
2015-10-03 12:00:00,17.2,189,3,187,7.2
2015-10-03 13:00:00,18.3,319,61,278,8.1
2015-10-03 14:00:00,20.6,547,488,240,6.7
2015-10-03 15:00:00,21.1,510,748,106,6.4
2015-10-03 16:00:00,19.4,355,667,81,8.1
2015-10-03 17:00:00,16.7,189,485,67,7.2
2015-10-03 18:00:00,13.9,45,194,31,7.2
2015-10-03 19:00:00,12.8,3,0,3,7.2
2015-10-03 20:00:00,10.6,0,0,0,4.4
2015-10-03 21:00:00,10,0,0,0,5.3
2015-10-03 22:00:00,10,0,0,0,3.6
2015-10-03 23:00:00,8.3,0,0,0,4.4
2015-10-04 00:00:00,6.7,0,0,0,5
2015-10-04 01:00:00,6.1,0,0,0,3.6
2015-10-04 02:00:00,5.6,0,0,0,3.6
2015-10-04 03:00:00,5,0,0,0,3.6
2015-10-04 04:00:00,3.9,0,0,0,2.8
2015-10-04 05:00:00,3.3,0,0,0,3.6
2015-10-04 06:00:00,3.9,0,0,0,4.4
2015-10-04 07:00:00,4.4,33,26,31,4.4
2015-10-04 08:00:00,5.6,189,454,93,4.4
2015-10-04 09:00:00,7.2,223,179,156,5.3
2015-10-04 10:00:00,8.9,268,74,230,3.6
2015-10-04 11:00:00,8.9,303,23,289,3.1
2015-10-04 12:00:00,10,429,163,320,2.8
2015-10-04 13:00:00,10,575,472,259,3.6
2015-10-04 14:00:00,11.1,618,772,135,3.1
2015-10-04 15:00:00,12.2,503,752,100,0.8
2015-10-04 16:00:00,12.2,354,624,100,4.4
2015-10-04 17:00:00,11.1,169,373,78,3.9
2015-10-04 18:00:00,9.4,34,155,24,3.6
2015-10-04 19:00:00,8.9,3,0,3,2.8
2015-10-04 20:00:00,8.9,0,0,0,1.7
2015-10-04 21:00:00,6.7,0,0,0,1.4
2015-10-04 22:00:00,8.3,0,0,0,3.1
2015-10-04 23:00:00,8.3,0,0,0,2.2
2015-10-05 00:00:00,8.3,0,0,0,1.7
2015-10-05 01:00:00,8.3,0,0,0,2.8
2015-10-05 02:00:00,8.9,0,0,0,2.8
2015-10-05 03:00:00,9.4,0,0,0,3.6
2015-10-05 04:00:00,8.9,0,0,0,2.2
2015-10-05 05:00:00,10,0,0,0,1.7
2015-10-05 06:00:00,10.6,0,0,0,5
2015-10-05 07:00:00,10.6,16,0,16,3.1
2015-10-05 08:00:00,10.6,135,340,64,3.6
2015-10-05 09:00:00,11.1,260,326,139,4.4
2015-10-05 10:00:00,11.7,411,433,191,3.9
2015-10-05 11:00:00,13.3,596,772,129,4.4
2015-10-05 12:00:00,13.3,655,839,102,3.6
2015-10-05 13:00:00,14.4,652,810,114,3.6
2015-10-05 14:00:00,14.4,595,782,111,3.6
2015-10-05 15:00:00,15.6,496,750,98,3.6
2015-10-05 16:00:00,16.1,343,593,106,3.1
2015-10-05 17:00:00,15.6,160,339,79,2.8
2015-10-05 18:00:00,13.3,17,0,17,2.2
2015-10-05 19:00:00,11.7,1,0,1,2.2
2015-10-05 20:00:00,11.1,0,0,0,1.7
2015-10-05 21:00:00,11.1,0,0,0,0
2015-10-05 22:00:00,7.2,0,0,0,1.7
2015-10-05 23:00:00,7.8,0,0,0,0
2015-10-06 00:00:00,7.2,0,0,0,2.2
2015-10-06 01:00:00,5,0,0,0,1.4
2015-10-06 02:00:00,5.6,0,0,0,1.4
2015-10-06 03:00:00,7.2,0,0,0,1.7
2015-10-06 04:00:00,8.3,0,0,0,0
2015-10-06 05:00:00,9.4,0,0,0,0
2015-10-06 06:00:00,10,0,0,0,0
2015-10-06 07:00:00,10,20,0,20,0
2015-10-06 08:00:00,10.6,144,301,83,1.4
2015-10-06 09:00:00,11.1,177,68,152,1.4
2015-10-06 10:00:00,12.8,259,74,222,2.8
2015-10-06 11:00:00,15,458,304,275,3.1
2015-10-06 12:00:00,15.6,356,80,303,3.9
2015-10-06 13:00:00,16.7,357,74,308,4.4
2015-10-06 14:00:00,17.2,343,84,292,4.4
2015-10-06 15:00:00,16.7,223,16,215,3.9
2015-10-06 16:00:00,16.7,168,19,161,4.4
2015-10-06 17:00:00,16.1,76,0,76,4.4
2015-10-06 18:00:00,15,20,0,20,3.6
2015-10-06 19:00:00,14.4,1,0,1,3.9
2015-10-06 20:00:00,14.4,0,0,0,2.8
2015-10-06 21:00:00,14.4,0,0,0,2.2
2015-10-06 22:00:00,14.4,0,0,0,1.7
2015-10-06 23:00:00,13.3,0,0,0,2.8
2015-10-07 00:00:00,13.9,0,0,0,2.8
2015-10-07 01:00:00,14.4,0,0,0,3.1
2015-10-07 02:00:00,13.3,0,0,0,2.8
2015-10-07 03:00:00,13.9,0,0,0,3.6
2015-10-07 04:00:00,14.4,0,0,0,2.2
2015-10-07 05:00:00,13.9,0,0,0,2.2
2015-10-07 06:00:00,15,0,0,0,3.6
2015-10-07 07:00:00,15,5,0,5,3.1
2015-10-07 08:00:00,15.6,39,0,39,3.6
2015-10-07 09:00:00,16.1,69,0,69,5.8
2015-10-07 10:00:00,16.7,67,0,67,5.3
2015-10-07 11:00:00,17.2,49,0,49,5.8
2015-10-07 12:00:00,13.3,28,0,28,4.4
2015-10-07 13:00:00,13.3,40,0,40,2.2
2015-10-07 14:00:00,13.9,87,0,87,3.1
2015-10-07 15:00:00,14.4,75,0,75,5
2015-10-07 16:00:00,15.6,96,0,96,4.4
2015-10-07 17:00:00,15.6,123,174,83,4.4
2015-10-07 18:00:00,13.3,38,79,33,3.6
2015-10-07 19:00:00,11.1,3,0,3,3.1
2015-10-07 20:00:00,11.1,0,0,0,3.6
2015-10-07 21:00:00,11.1,0,0,0,3.9
2015-10-07 22:00:00,11.1,0,0,0,4.4
2015-10-07 23:00:00,11.1,0,0,0,2.8
2015-10-08 00:00:00,12.2,0,0,0,6.4
2015-10-08 01:00:00,11.7,0,0,0,4.4
2015-10-08 02:00:00,12.2,0,0,0,2.8
2015-10-08 03:00:00,12.8,0,0,0,3.9
2015-10-08 04:00:00,12.8,0,0,0,4.4
2015-10-08 05:00:00,12.2,0,0,0,3.6
2015-10-08 06:00:00,11.7,0,0,0,3.6
2015-10-08 07:00:00,11.1,21,0,21,3.9
2015-10-08 08:00:00,12.8,145,344,78,6.7
2015-10-08 09:00:00,14.4,246,294,140,7.2
2015-10-08 10:00:00,15.6,315,167,232,8.6
2015-10-08 11:00:00,16.7,426,260,272,8.6
2015-10-08 12:00:00,16.1,560,499,238,10.3
2015-10-08 13:00:00,16.7,438,196,311,9.7
2015-10-08 14:00:00,15.6,336,96,278,8.6
2015-10-08 15:00:00,15,241,38,221,8.6
2015-10-08 16:00:00,11.1,110,0,110,8.6
2015-10-08 17:00:00,10,33,0,33,7.5
2015-10-08 18:00:00,9.4,10,0,10,5.3
2015-10-08 19:00:00,8.3,1,0,1,5.3
2015-10-08 20:00:00,7.2,0,0,0,3.9
2015-10-08 21:00:00,6.1,0,0,0,1.7
2015-10-08 22:00:00,5,0,0,0,1.7
2015-10-08 23:00:00,4.4,0,0,0,0.8
2015-10-09 00:00:00,3.9,0,0,0,2.8
2015-10-09 01:00:00,2.8,0,0,0,2.8
2015-10-09 02:00:00,2.2,0,0,0,2.2
2015-10-09 03:00:00,2.2,0,0,0,1.7
2015-10-09 04:00:00,2.2,0,0,0,1.7
2015-10-09 05:00:00,1.1,0,0,0,1.7
2015-10-09 06:00:00,0.6,0,0,0,1.7
2015-10-09 07:00:00,1.1,24,0,24,2.2
2015-10-09 08:00:00,3.9,148,542,45,0.8
2015-10-09 09:00:00,8.9,319,736,59,2.8
2015-10-09 10:00:00,12.2,468,799,76,3.9
2015-10-09 11:00:00,14.4,575,834,85,3.6
2015-10-09 12:00:00,16.7,639,855,92,5
2015-10-09 13:00:00,17.2,632,818,106,5.8
2015-10-09 14:00:00,16.7,573,782,105,5.3
2015-10-09 15:00:00,17.8,472,745,94,5.8
2015-10-09 16:00:00,16.1,319,531,118,6.4
2015-10-09 17:00:00,15,134,272,76,4.4
2015-10-09 18:00:00,12.8,19,0,19,2.8
2015-10-09 19:00:00,13.9,1,0,1,2.8
2015-10-09 20:00:00,11.7,0,0,0,2.8
2015-10-09 21:00:00,10.6,0,0,0,2.8
2015-10-09 22:00:00,10,0,0,0,2.8
2015-10-09 23:00:00,9.4,0,0,0,3.1
2015-10-10 00:00:00,6.1,0,0,0,0
2015-10-10 01:00:00,5,0,0,0,0
2015-10-10 02:00:00,4.4,0,0,0,0
2015-10-10 03:00:00,3.9,0,0,0,0
2015-10-10 04:00:00,3.9,0,0,0,0
2015-10-10 05:00:00,4.4,0,0,0,0
2015-10-10 06:00:00,3.3,0,0,0,1.7
2015-10-10 07:00:00,2.8,15,0,15,0
2015-10-10 08:00:00,10,132,417,54,1.4
2015-10-10 09:00:00,15,295,618,79,5.3
2015-10-10 10:00:00,17.8,446,729,92,6.7
2015-10-10 11:00:00,20,556,780,101,8.6
2015-10-10 12:00:00,20.6,610,747,136,7.5
2015-10-10 13:00:00,22.8,565,558,209,8.9
2015-10-10 14:00:00,23.9,548,705,130,10.8
2015-10-10 15:00:00,23.9,451,676,111,9.7
2015-10-10 16:00:00,23.3,310,513,119,8.9
2015-10-10 17:00:00,22.2,99,86,80,6.7
2015-10-10 18:00:00,21.7,9,0,9,4.4
2015-10-10 19:00:00,21.1,1,0,1,3.6
2015-10-10 20:00:00,20,0,0,0,2.8
2015-10-10 21:00:00,18.3,0,0,0,3.6
2015-10-10 22:00:00,17.2,0,0,0,3.6
2015-10-10 23:00:00,18.3,0,0,0,3.1
2015-10-11 00:00:00,18.3,0,0,0,5.8
2015-10-11 01:00:00,18.3,0,0,0,6.4
2015-10-11 02:00:00,17.8,0,0,0,5.3
2015-10-11 03:00:00,17.2,0,0,0,3.9
2015-10-11 04:00:00,16.7,0,0,0,3.9
2015-10-11 05:00:00,15,0,0,0,5
2015-10-11 06:00:00,14.4,0,0,0,4.4
2015-10-11 07:00:00,14.4,18,0,18,5
2015-10-11 08:00:00,16.7,115,290,63,6.4
2015-10-11 09:00:00,17.2,210,184,146,7.2
2015-10-11 10:00:00,20.6,422,491,185,6.7
2015-10-11 11:00:00,22.2,376,181,272,8.9
2015-10-11 12:00:00,23.3,423,191,303,9.4
2015-10-11 13:00:00,23.3,230,18,218,7.5
2015-10-11 14:00:00,22.8,156,0,156,8.9
2015-10-11 15:00:00,22.8,110,0,110,6.7
2015-10-11 16:00:00,22.2,90,0,90,6.7
2015-10-11 17:00:00,22.2,42,0,42,3.9
2015-10-11 18:00:00,20.6,13,0,13,1.7
2015-10-11 19:00:00,18.9,1,0,1,3.9
2015-10-11 20:00:00,16.7,0,0,0,2.8
2015-10-11 21:00:00,16.1,0,0,0,3.9
2015-10-11 22:00:00,15,0,0,0,6.7
2015-10-11 23:00:00,13.3,0,0,0,5
2015-10-12 00:00:00,12.8,0,0,0,5
2015-10-12 01:00:00,12.2,0,0,0,7.5
2015-10-12 02:00:00,12.2,0,0,0,5.3
2015-10-12 03:00:00,11.7,0,0,0,4.4
2015-10-12 04:00:00,11.7,0,0,0,5.8
2015-10-12 05:00:00,11.1,0,0,0,5
2015-10-12 06:00:00,8.9,0,0,0,3.6
2015-10-12 07:00:00,7.8,12,0,12,4.4
2015-10-12 08:00:00,8.9,85,95,68,5.8
2015-10-12 09:00:00,12.8,319,551,131,5
2015-10-12 10:00:00,13.9,381,424,179,5.3
2015-10-12 11:00:00,13.9,399,225,271,4.4
2015-10-12 12:00:00,15,402,167,298,3.9
2015-10-12 13:00:00,16.1,526,430,256,2.2
2015-10-12 14:00:00,15.6,391,206,271,4.4
2015-10-12 15:00:00,16.1,274,105,223,3.1
2015-10-12 16:00:00,15.6,137,11,133,3.9
2015-10-12 17:00:00,14.4,43,0,43,2.2
2015-10-12 18:00:00,13.3,8,0,8,2.8
2015-10-12 19:00:00,12.8,1,0,1,3.1
2015-10-12 20:00:00,12.8,0,0,0,3.1
2015-10-12 21:00:00,12.8,0,0,0,3.1
2015-10-12 22:00:00,13.3,0,0,0,3.1
2015-10-12 23:00:00,13.3,0,0,0,6.7
2015-10-13 00:00:00,12.8,0,0,0,8.1
2015-10-13 01:00:00,12.2,0,0,0,6.7
2015-10-13 02:00:00,11.7,0,0,0,5.8
2015-10-13 03:00:00,11.1,0,0,0,7.5
2015-10-13 04:00:00,10.6,0,0,0,6.7
2015-10-13 05:00:00,10.6,0,0,0,6.7
2015-10-13 06:00:00,11.1,0,0,0,6.4
2015-10-13 07:00:00,11.1,8,0,8,6.4
2015-10-13 08:00:00,11.7,29,0,29,5.8
2015-10-13 09:00:00,12.2,52,0,52,5.3
2015-10-13 10:00:00,13.3,126,0,126,5.3
2015-10-13 11:00:00,13.9,241,20,229,5.3
2015-10-13 12:00:00,15,329,74,283,5.3
2015-10-13 13:00:00,16.7,421,197,299,4.4
2015-10-13 14:00:00,16.7,306,78,261,5.3
2015-10-13 15:00:00,16.7,297,148,225,5.3
2015-10-13 16:00:00,17.2,201,142,150,6.4
2015-10-13 17:00:00,19.4,121,264,69,5.3
2015-10-13 18:00:00,20,16,0,16,5
2015-10-13 19:00:00,23.9,1,0,1,7.5
2015-10-13 20:00:00,20.6,0,0,0,7.2
2015-10-13 21:00:00,20,0,0,0,7.5
2015-10-13 22:00:00,18.9,0,0,0,9.4
2015-10-13 23:00:00,16.1,0,0,0,8.6
2015-10-14 00:00:00,13.9,0,0,0,7.2
2015-10-14 01:00:00,12.2,0,0,0,8.1
2015-10-14 02:00:00,10.6,0,0,0,8.9
2015-10-14 03:00:00,10,0,0,0,10.8
2015-10-14 04:00:00,10,0,0,0,8.1
2015-10-14 05:00:00,8.9,0,0,0,11.7
2015-10-14 06:00:00,8.3,0,0,0,8.1
2015-10-14 07:00:00,7.2,11,0,11,4.4
2015-10-14 08:00:00,7.8,55,0,55,7.2
2015-10-14 09:00:00,7.8,219,272,128,8.1
2015-10-14 10:00:00,9.4,325,264,201,9.7
2015-10-14 11:00:00,10,613,608,270,8.6
2015-10-14 12:00:00,9.4,412,232,269,8.6
2015-10-14 13:00:00,9.4,428,180,317,9.7
2015-10-14 14:00:00,9.4,345,129,271,8.1
2015-10-14 15:00:00,10,222,36,204,8.9
2015-10-14 16:00:00,8.9,224,243,139,5.8
2015-10-14 17:00:00,8.3,136,312,77,5
2015-10-14 18:00:00,6.1,13,0,13,3.1
2015-10-14 19:00:00,6.1,1,0,1,2.8
2015-10-14 20:00:00,4.4,0,0,0,2.8
2015-10-14 21:00:00,3.9,0,0,0,3.1
2015-10-14 22:00:00,4.4,0,0,0,3.1
2015-10-14 23:00:00,5.6,0,0,0,3.1
2015-10-15 00:00:00,5.6,0,0,0,3.6
2015-10-15 01:00:00,5.6,0,0,0,3.6
2015-10-15 02:00:00,5,0,0,0,3.1
2015-10-15 03:00:00,3.3,0,0,0,2.8
2015-10-15 04:00:00,2.8,0,0,0,2.2
2015-10-15 05:00:00,1.1,0,0,0,2.8
2015-10-15 06:00:00,1.1,0,0,0,2.2
2015-10-15 07:00:00,1.7,13,0,13,1.7
2015-10-15 08:00:00,3.9,123,507,39,2.8
2015-10-15 09:00:00,7.8,286,642,74,3.6
2015-10-15 10:00:00,8.9,438,783,76,3.1
2015-10-15 11:00:00,10,533,671,158,3.1
2015-10-15 12:00:00,10,488,357,270,3.1
2015-10-15 13:00:00,10,297,47,268,3.6
2015-10-15 14:00:00,10.6,320,56,289,3.6
2015-10-15 15:00:00,11.7,280,126,220,1.7
2015-10-15 16:00:00,11.7,226,258,138,2.8
2015-10-15 17:00:00,10,89,88,73,2.8
2015-10-15 18:00:00,7.8,13,0,13,2.8
2015-10-15 19:00:00,8.3,1,0,1,2.2
2015-10-15 20:00:00,7.8,0,0,0,0
2015-10-15 21:00:00,5,0,0,0,0
2015-10-15 22:00:00,2.8,0,0,0,1.7
2015-10-15 23:00:00,1.7,0,0,0,1.4
2015-10-16 00:00:00,2.2,0,0,0,1.4
2015-10-16 01:00:00,2.8,0,0,0,2.2
2015-10-16 02:00:00,3.3,0,0,0,3.6
2015-10-16 03:00:00,3.9,0,0,0,3.6
2015-10-16 04:00:00,5.6,0,0,0,3.6
2015-10-16 05:00:00,6.7,0,0,0,3.1
2015-10-16 06:00:00,6.7,0,0,0,3.9
2015-10-16 07:00:00,7.2,3,0,3,4.4
2015-10-16 08:00:00,8.3,16,0,16,5.3
2015-10-16 09:00:00,7.8,16,0,16,3.6
2015-10-16 10:00:00,7.2,15,0,15,2.2
2015-10-16 11:00:00,8.3,54,0,54,2.8
2015-10-16 12:00:00,8.9,69,0,69,3.6
2015-10-16 13:00:00,12.2,405,229,266,7.2
2015-10-16 14:00:00,12.8,248,27,233,7.2
2015-10-16 15:00:00,12.8,143,0,143,7.2
2015-10-16 16:00:00,12.2,43,0,43,6.7
2015-10-16 17:00:00,11.7,21,0,21,5.3
2015-10-16 18:00:00,11.1,1,0,1,5.3
2015-10-16 19:00:00,10.6,0,0,0,5.8
2015-10-16 20:00:00,11.1,0,0,0,6.7
2015-10-16 21:00:00,9.4,0,0,0,5
2015-10-16 22:00:00,8.3,0,0,0,5
2015-10-16 23:00:00,8.3,0,0,0,5.8
2015-10-17 00:00:00,8.3,0,0,0,5
2015-10-17 01:00:00,7.8,0,0,0,6.7
2015-10-17 02:00:00,7.8,0,0,0,6.4
2015-10-17 03:00:00,7.2,0,0,0,5.8
2015-10-17 04:00:00,6.7,0,0,0,6.4
2015-10-17 05:00:00,7.2,0,0,0,5
2015-10-17 06:00:00,6.7,0,0,0,3.6
2015-10-17 07:00:00,6.7,2,0,2,5
2015-10-17 08:00:00,6.1,32,0,32,4.4
2015-10-17 09:00:00,7.2,152,71,129,8.1
2015-10-17 10:00:00,8.3,331,320,186,8.1
2015-10-17 11:00:00,8.3,395,291,235,7.2
2015-10-17 12:00:00,9.4,444,295,267,7.2
2015-10-17 13:00:00,8.9,378,125,303,8.1
2015-10-17 14:00:00,8.9,321,103,264,6.7
2015-10-17 15:00:00,7.2,286,126,228,5.3
2015-10-17 16:00:00,7.2,191,131,147,3.9
2015-10-17 17:00:00,8.3,129,338,70,8.6
2015-10-17 18:00:00,7.2,11,0,11,6.4
2015-10-17 19:00:00,7.2,0,0,0,6.4
2015-10-17 20:00:00,7.2,0,0,0,6.7
2015-10-17 21:00:00,7.2,0,0,0,5.3
2015-10-17 22:00:00,6.7,0,0,0,5.3
2015-10-17 23:00:00,6.7,0,0,0,6.4
2015-10-18 00:00:00,6.1,0,0,0,5.3
2015-10-18 01:00:00,5,0,0,0,5.3
2015-10-18 02:00:00,5,0,0,0,5.3
2015-10-18 03:00:00,3.9,0,0,0,2.2
2015-10-18 04:00:00,3.9,0,0,0,3.6
2015-10-18 05:00:00,2.8,0,0,0,3.6
2015-10-18 06:00:00,4.4,0,0,0,4.4
2015-10-18 07:00:00,3.9,3,0,3,5
2015-10-18 08:00:00,4.4,116,412,52,4.4
2015-10-18 09:00:00,7.2,289,693,69,5.3
2015-10-18 10:00:00,10,437,777,87,7.5
2015-10-18 11:00:00,10.6,469,520,186,9.7
2015-10-18 12:00:00,12.2,458,276,293,11.7
2015-10-18 13:00:00,12.2,384,190,271,11.7
2015-10-18 14:00:00,13.3,520,627,175,9.7
2015-10-18 15:00:00,13.9,440,802,71,9.7
2015-10-18 16:00:00,13.3,285,648,72,8.1
2015-10-18 17:00:00,12.8,111,343,54,6.4
2015-10-18 18:00:00,10,7,0,7,6.4
2015-10-18 19:00:00,9.4,0,0,0,5.8
2015-10-18 20:00:00,8.9,0,0,0,4.4
2015-10-18 21:00:00,7.8,0,0,0,3.9
2015-10-18 22:00:00,7.2,0,0,0,4.4
2015-10-18 23:00:00,7.2,0,0,0,5
2015-10-19 00:00:00,5.6,0,0,0,2.8
2015-10-19 01:00:00,4.4,0,0,0,4.4
2015-10-19 02:00:00,5.6,0,0,0,5.3
2015-10-19 03:00:00,5.6,0,0,0,5.8
2015-10-19 04:00:00,6.1,0,0,0,4.4
2015-10-19 05:00:00,5.6,0,0,0,4.4
2015-10-19 06:00:00,5,0,0,0,5
2015-10-19 07:00:00,6.1,2,0,2,3.9
2015-10-19 08:00:00,7.2,25,0,25,3.6
2015-10-19 09:00:00,7.8,29,0,29,2.2
2015-10-19 10:00:00,8.3,25,0,25,3.1
2015-10-19 11:00:00,9.4,71,0,71,4.4
2015-10-19 12:00:00,10,80,0,80,5.3
2015-10-19 13:00:00,10.6,87,0,87,5
2015-10-19 14:00:00,11.1,72,0,72,5.3
2015-10-19 15:00:00,10,51,0,51,3.9
2015-10-19 16:00:00,7.8,24,0,24,3.9
2015-10-19 17:00:00,7.2,12,0,12,1.7
2015-10-19 18:00:00,7.2,1,0,1,1.7
2015-10-19 19:00:00,7.2,0,0,0,0.8
2015-10-19 20:00:00,7.2,0,0,0,0
2015-10-19 21:00:00,7.8,0,0,0,0
2015-10-19 22:00:00,7.8,0,0,0,1.7
2015-10-19 23:00:00,7.8,0,0,0,5
2015-10-20 00:00:00,9.4,0,0,0,1.7
2015-10-20 01:00:00,9.4,0,0,0,1.4
2015-10-20 02:00:00,8.9,0,0,0,2.8
2015-10-20 03:00:00,8.9,0,0,0,3.9
2015-10-20 04:00:00,9.4,0,0,0,3.1
2015-10-20 05:00:00,8.3,0,0,0,3.1
2015-10-20 06:00:00,7.8,0,0,0,3.1
2015-10-20 07:00:00,11.7,0,0,0,5.3
2015-10-20 08:00:00,12.2,12,0,12,6.7
2015-10-20 09:00:00,12.2,26,0,26,8.6
2015-10-20 10:00:00,13.3,58,0,58,8.9
2015-10-20 11:00:00,14.4,79,0,79,7.5
2015-10-20 12:00:00,15.6,40,0,40,9.7
2015-10-20 13:00:00,15,36,0,36,8.9
2015-10-20 14:00:00,15,53,0,53,7.5
2015-10-20 15:00:00,15,46,0,46,7.5
2015-10-20 16:00:00,15,77,0,77,9.4
2015-10-20 17:00:00,15,39,0,39,7.2
2015-10-20 18:00:00,12.2,1,0,1,6.7
2015-10-20 19:00:00,11.7,0,0,0,5.8
2015-10-20 20:00:00,10.6,0,0,0,5.8
2015-10-20 21:00:00,8.9,0,0,0,2.8
2015-10-20 22:00:00,8.9,0,0,0,2.8
2015-10-20 23:00:00,8.9,0,0,0,2.8
2015-10-21 00:00:00,8.9,0,0,0,1.7
2015-10-21 01:00:00,8.3,0,0,0,2.2
2015-10-21 02:00:00,7.8,0,0,0,3.6
2015-10-21 03:00:00,7.8,0,0,0,4.4
2015-10-21 04:00:00,6.7,0,0,0,2.2
2015-10-21 05:00:00,5.6,0,0,0,2.2
2015-10-21 06:00:00,6.1,0,0,0,1.7
2015-10-21 07:00:00,6.7,2,0,2,1.7
2015-10-21 08:00:00,7.2,37,0,37,5.3
2015-10-21 09:00:00,7.8,47,0,47,8.9
2015-10-21 10:00:00,8.9,289,241,184,8.1
2015-10-21 11:00:00,8.9,373,241,244,11.7
2015-10-21 12:00:00,8.3,286,52,256,9.7
2015-10-21 13:00:00,8.9,385,195,272,11.7
2015-10-21 14:00:00,8.9,316,126,248,9.7
2015-10-21 15:00:00,7.2,242,91,202,7.5
2015-10-21 16:00:00,6.1,160,71,138,6.7
2015-10-21 17:00:00,5,46,0,46,6.4
2015-10-21 18:00:00,4.4,1,0,1,2.8
2015-10-21 19:00:00,3.9,0,0,0,1.7
2015-10-21 20:00:00,2.8,0,0,0,4.4
2015-10-21 21:00:00,0.6,0,0,0,3.1
2015-10-21 22:00:00,0,0,0,0,2.8
2015-10-21 23:00:00,0,0,0,0,3.9
2015-10-22 00:00:00,0,0,0,0,6.4
2015-10-22 01:00:00,0,0,0,0,6.7
2015-10-22 02:00:00,-0.6,0,0,0,6.7
2015-10-22 03:00:00,-0.6,0,0,0,7.5
2015-10-22 04:00:00,-1.1,0,0,0,7.5
2015-10-22 05:00:00,-0.6,0,0,0,5.3
2015-10-22 06:00:00,-1.1,0,0,0,6.7
2015-10-22 07:00:00,-1.7,1,0,1,8.1
2015-10-22 08:00:00,-1.7,20,0,20,7.2
2015-10-22 09:00:00,-2.2,67,0,67,5.8
2015-10-22 10:00:00,-2.2,197,22,188,8.1
2015-10-22 11:00:00,-2.8,553,771,148,7.2
2015-10-22 12:00:00,-2.2,613,786,161,8.1
2015-10-22 13:00:00,-2.2,615,787,162,8.6
2015-10-22 14:00:00,-1.7,571,870,110,7.2
2015-10-22 15:00:00,-1.7,444,744,118,6.7
2015-10-22 16:00:00,-2.2,307,762,72,5
2015-10-22 17:00:00,-2.8,123,527,44,5.3
2015-10-22 18:00:00,-5,0,0,0,2.8
2015-10-22 19:00:00,-5,0,0,0,2.2
2015-10-22 20:00:00,-6.1,0,0,0,3.9
2015-10-22 21:00:00,-5,0,0,0,5.3
2015-10-22 22:00:00,-6.1,0,0,0,3.1
2015-10-22 23:00:00,-7.2,0,0,0,3.1
2015-10-23 00:00:00,-6.1,0,0,0,3.6
2015-10-23 01:00:00,-5.6,0,0,0,3.6
2015-10-23 02:00:00,-5.6,0,0,0,4.4
2015-10-23 03:00:00,-3.9,0,0,0,4.4
2015-10-23 04:00:00,-5,0,0,0,4.4
2015-10-23 05:00:00,-6.1,0,0,0,4.4
2015-10-23 06:00:00,-6.1,0,0,0,3.9
2015-10-23 07:00:00,-7.8,4,0,4,3.1
2015-10-23 08:00:00,-7.8,66,73,56,3.6
2015-10-23 09:00:00,-3.9,184,164,136,3.9
2015-10-23 10:00:00,-3.3,344,399,174,5
2015-10-23 11:00:00,-3.3,512,696,150,3.6
2015-10-23 12:00:00,-2.8,604,808,144,1.7
2015-10-23 13:00:00,-1.1,489,432,243,1.7
2015-10-23 14:00:00,0,395,284,246,4.4
2015-10-23 15:00:00,0.6,341,365,183,3.9
2015-10-23 16:00:00,1.1,213,321,116,6.4
2015-10-23 17:00:00,0,92,343,43,2.8
2015-10-23 18:00:00,-1.7,7,0,7,2.8
2015-10-23 19:00:00,-1.7,0,0,0,5.3
2015-10-23 20:00:00,-1.7,0,0,0,4.4
2015-10-23 21:00:00,-2.2,0,0,0,6.4
2015-10-23 22:00:00,-2.2,0,0,0,6.4
2015-10-23 23:00:00,-1.1,0,0,0,4.4
2015-10-24 00:00:00,-0.6,0,0,0,4.4
2015-10-24 01:00:00,-0.6,0,0,0,3.6
2015-10-24 02:00:00,-0.6,0,0,0,4.4
